No,Date,Open,Close,High,Low,Amount,Volume
121,1663305300,19824.2,19795.9,19827.8,19783.3,26.11112613,516951.519054617
122,1663306200,19796,19780.1,19796.1,19756,31.20237596,617102.342440337
123,1663307100,19780,19752.5,19782.7,19744.1,20.67393574,408517.887722622
124,1663308000,19752.5,19762.2,19789.5,19731.8,39.38745488,778455.024594841
125,1663308900,19762.2,19774.3,19804,19761.1,82.33854204,1628688.586688972
126,1663309800,19774.3,19796.4,19796.4,19762.2,35.27018429,697396.746346173
127,1663310700,19796.4,19762.9,19810,19748.7,45.90557157,908102.927700276
128,1663311600,19762.9,19771.1,19797.6,19758.2,42.78289933,846305.98521551
129,1663312500,19771,19763.2,19778.9,19750,33.46807444,661366.200257117
130,1663313400,19763.2,19774.4,19775.3,19750,27.31517519,539775.152376222
131,1663314300,19774.5,19739.9,19778.9,19726.9,52.87170966,1043866.909623224
132,1663315200,19740,19709,19757.7,19709,47.99558956,947137.794035802
133,1663316100,19709,19685.2,19724.1,19651,85.04896205,1674568.479190477
134,1663317000,19685.1,19706.7,19710,19611.9,81.79600875,1608280.878404655
135,1663317900,19706.7,19685.3,19718.1,19658.3,56.72045313,1116765.643769772
136,1663318800,19685.3,19744.5,19770,19683.9,72.74552434,1435636.056983458
137,1663319700,19744.5,19739.3,19760.9,19732.3,22.49688576,444285.69326114
138,1663320600,19739.3,19778.8,19778.9,19726.9,31.70550709,626089.244796085
139,1663321500,19778.9,19760.1,19787.8,19753.3,41.90774442,828389.018953506
140,1663322400,19760.1,19745.9,19768.4,19742.2,28.9286844,571446.731205083
141,1663323300,19746,19786.6,19798.4,19745.6,48.17494509,952427.82697156
142,1663324200,19786.5,19829.9,19830,19775.6,37.88764141,750469.697079788
143,1663325100,19830,19793,19838.1,19780.4,35.11842915,695622.15720536
144,1663326000,19795.8,19799.3,19810.4,19774.9,43.50629259,861147.317329706
145,1663326900,19799.3,19793.5,19817.4,19782.9,28.56848325,565625.349251983
146,1663327800,19793.4,19875.9,19886,19780,89.03097203,1765024.136550762
147,1663328700,19875.8,19867,19888,19831.5,65.32672017,1297440.781738345
148,1663329600,19867,19818.7,19875.6,19816.3,33.77442747,669971.537695086
149,1663330500,19818.7,19797.1,19844.7,19786.8,129.43871198,2563735.50918254
150,1663331400,19797,19802,19807.6,19765,33.54840712,664050.12737303
151,1663332300,19802,19688.7,19806.6,19679,150.07784041,2961588.624857533
152,1663333200,19688.7,19744.8,19753.3,19683.7,97.76367335,1927828.880683898
153,1663334100,19744.9,19765.9,19774,19731.2,62.09749667,1226772.194689396
154,1663335000,19765.8,19680.7,19775.7,19644.3,169.1540721,3330632.896037455
155,1663335900,19682.1,19523.5,19731.9,19447.9,414.7770844,8121826.539722452
156,1663336800,19523.5,19708.8,19723.5,19495.2,193.87670724,3800381.608996616
157,1663337700,19705.4,19627.3,19753,19619,111.58406958,2196206.579091478
158,1663338600,19633.4,19765.1,19793.2,19628.9,104.92180135,2069586.784066586
159,1663339500,19761.7,19662.2,19779.5,19660.5,72.16329634,1423098.364466634
160,1663340400,19662.1,19670.5,19688.3,19633.2,56.29945626,1106953.521039968
161,1663341300,19670.5,19717.1,19742.1,19660,33.68991708,664225.615247533
162,1663342200,19717.2,19591.3,19740,19589.1,114.46207176,2247296.395019426
163,1663343100,19591.3,19662,19664,19575.2,58.80993567,1153607.554037994
164,1663344000,19662.1,19578.7,19662.1,19564,52.20489158,1023907.516874415
165,1663344900,19578.7,19526.8,19606.8,19464,168.71070191,3294234.550415914
166,1663345800,19526.8,19568,19582,19485.7,64.29591786,1256344.696762379
167,1663346700,19567.9,19532.7,19594,19501,39.65175659,775230.569887129
168,1663347600,19532.6,19453,19554.3,19335.3,243.06914975,4718434.358380555
169,1663348500,19452.9,19366.3,19474.6,19336,137.03067938,2657506.483455053
170,1663349400,19366.3,19480,19484,19357.4,142.56838777,2770539.405625567
171,1663350300,19480,19443.3,19494,19432.5,59.36648382,1155544.198607733
172,1663351200,19443.3,19464.4,19480.6,19405.6,65.08964534,1265655.445822394
173,1663352100,19464.5,19525.5,19540.9,19383.9,113.29320126,2206455.746112229
174,1663353000,19525.6,19540.8,19578.4,19505.2,82.89922649,1619271.20427746
175,1663353900,19540.4,19556.6,19577.3,19520.9,60.68315949,1186837.751695565
176,1663354800,19556.6,19588.1,19625.3,19551.1,90.2691481,1768331.685184252
177,1663355700,19588,19580.5,19627.6,19557.4,67.50319996,1322356.006779951
178,1663356600,19580.5,19638.5,19646.6,19559.9,96.22770868,1886349.936405492
179,1663357500,19638.5,19613.4,19641.1,19586.2,59.03024575,1157629.387181116
180,1663358400,19613.1,19662.6,19683.3,19610.6,53.36296583,1048786.769635514
181,1663359300,19665.6,19663.7,19668.5,19643.6,39.3581757,773506.17613909
182,1663360200,19663.6,19728.2,19740,19652.8,82.6709838,1629417.386969635
183,1663361100,19728.2,19757.2,19757.2,19713.2,79.46344933,1568377.366824897
184,1663362000,19757.2,19723.6,19757.2,19709.9,72.81185321,1436000.551352899
185,1663362900,19723.7,19753.7,19765,19719.9,55.57134339,1096738.879277356
186,1663363800,19753.8,19731.5,19812.7,19728,84.73943537,1675733.17971507
187,1663364700,19731.5,19743.6,19787.8,19713,54.70797775,1080380.28530497
188,1663365600,19743.7,19720.3,19763.9,19704.2,51.03504969,1007211.018851278
189,1663366500,19720.4,19751.7,19759.3,19701.4,60.82026598,1200373.456504888
190,1663367400,19751.6,19742.2,19772.6,19730,45.61130901,900690.451107907
191,1663368300,19742.1,19726.4,19758.3,19717,48.90851506,965301.833246729
192,1663369200,19726.4,19727.2,19739.6,19715.1,39.14760037,772241.609217083
193,1663370100,19727.2,19720.8,19735.9,19708.3,32.6321832,643634.884126419
194,1663371000,19720.9,19712.7,19733.4,19694,22.39228238,441378.400264517
195,1663371900,19712.7,19803,19803.9,19707.3,47.30800485,935286.033507615
196,1663372800,19802.9,19826.7,19835,19768.5,129.3110368,2560500.551413004
197,1663373700,19826.6,19923.1,19938.1,19788.1,86.89105201,1725647.415101475
198,1663374600,19925.6,19969.2,20077.4,19910.7,197.32937822,3944421.535732568
199,1663375500,19969.2,19949.1,19976,19925.6,58.95354772,1176131.215534808
200,1663376400,19947,20023.9,20054.9,19947,60.99720003,1220494.956804049
201,1663377300,20024,19980,20027,19964.3,42.48197142,849198.992378767
202,1663378200,19980,20011.3,20044.7,19968.3,53.82001984,1076924.605963958
203,1663379100,20011.2,19998.8,20016.9,19984.8,30.204102,604091.31991514
204,1663380000,19998.6,19944.4,20007,19940,50.89162786,1016675.050541672
205,1663380900,19944.5,19895.6,19945.8,19873.3,39.39597324,784434.204061304
206,1663381800,19895.6,19882.5,19913.6,19873,36.09597827,718098.304088239
207,1663382700,19882.5,19909.7,19916,19870,38.54519681,766690.149938623
208,1663383600,19909.6,19895.4,19916.4,19877.2,27.24974299,542377.037710249
209,1663384500,19895.4,19901.5,19921.9,19880,20.8259233,414422.081823646
210,1663385400,19901.5,19893,19908.4,19881.4,22.75408279,452713.618206207
211,1663386300,19892.9,19883.5,19899,19879.5,25.49575995,507031.64907136
212,1663387200,19883.6,19896.8,19913.6,19877.3,29.32736872,583299.248540913
213,1663388100,19896.8,19967.2,19985,19896.7,88.25960876,1760207.855074072
214,1663389000,19967.3,19941.1,19972.3,19933.2,39.40001326,786100.630949918
215,1663389900,19941.1,19937,19952.7,19927.2,32.03281855,638705.147685525
216,1663390800,19937,19865.3,19937,19844.7,75.23215036,1495348.740368588
217,1663391700,19867.5,19851.1,19882.3,19817.2,48.79911442,968853.896513495
218,1663392600,19851.2,19840.1,19876.8,19831,40.68885903,807775.912326121
219,1663393500,19840.1,19857.9,19865.4,19826.7,39.03124692,774583.539305099
220,1663394400,19857.9,19858.7,19870.9,19844.9,26.87521797,533731.765314972
221,1663395300,19858.7,19848.9,19873.7,19841.8,34.65093846,688064.795443
222,1663396200,19849,19817.1,19857.9,19784.2,39.83328385,789354.45375546
223,1663397100,19817.1,19839.7,19842.4,19796.9,24.83480133,492276.566114952
224,1663398000,19839.7,19831.2,19862.9,19828.4,21.36213538,423933.845017214
225,1663398900,19831.2,19824.6,19844.2,19820.7,19.26721614,382122.38405594
226,1663399800,19824.7,19824.7,19841.6,19821.9,30.56540113,606089.285436257
227,1663400700,19824.6,19844.8,19854.4,19800,46.77759409,927397.54875159
228,1663401600,19844.8,19869.4,19886,19844.8,33.95785968,674720.331953484
229,1663402500,19869.4,19879.5,19881.8,19860,19.44798964,386481.344717109
230,1663403400,19878.1,19888.4,19892.5,19867.3,26.4504846,525894.313991004
231,1663404300,19888.4,19877.8,19892.8,19865,13.86024126,275478.468455311
232,1663405200,19877.9,19900.6,19906.2,19869.7,10.85343706,215816.935342926
233,1663406100,19900.6,19886.9,19914.9,19873.1,28.05884223,558075.008059231
234,1663407000,19887,19875.4,19888.2,19863.3,28.56380352,567717.557525912
235,1663407900,19875.4,19877.1,19888.1,19860.9,26.08959404,518609.594736364
236,1663408800,19877.1,19891,19899.5,19877.1,19.23996474,382657.559207264
237,1663409700,19891,19854.5,19891.1,19852,22.43435294,445693.397057714
238,1663410600,19854.5,19844.4,19863.5,19811.9,41.45384813,822609.542025212
239,1663411500,19844.4,19863,19870,19841.7,25.43450801,505106.319556603
240,1663412400,19862.9,19836.2,19872.2,19833.7,17.57115916,348898.65074022
241,1663413300,19836.2,19860.6,19866.1,19833.5,36.25770745,719566.493843407
242,1663414200,19860.5,19842.1,19865.4,19833.3,29.80837913,591657.267582532
243,1663415100,19842.1,19808.1,19842.1,19804.4,33.90367338,672044.559764328
244,1663416000,19805.8,19804.1,19826,19800,35.35388748,700460.788034983
245,1663416900,19804,19829.3,19838.1,19750,50.88575822,1007271.090271583
246,1663417800,19829.3,19847.6,19866.7,19821.8,25.51476108,506333.905095506
247,1663418700,19847.6,19856.5,19872,19831.3,39.85726969,791398.536032967
248,1663419600,19857.3,19857.8,19874.2,19849.9,42.67702685,847687.231655261
249,1663420500,19857.7,19871.5,19877.9,19846.1,33.59830242,667210.153201571
250,1663421400,19871.6,19893.8,19897.9,19863.6,34.00170791,675969.824044985
251,1663422300,19893.8,19899.7,19904.9,19873.3,36.17066963,719579.361850109
252,1663423200,19899.6,19917.4,19947.9,19895.6,60.05899086,1196259.067641704
253,1663424100,19917,19943.9,19954.6,19911.9,23.57486623,469958.678935359
254,1663425000,19943.9,19882.7,19948.5,19876.4,48.86217394,973017.411695407
255,1663425900,19882.7,19921.6,19928.9,19882.7,50.91443626,1013584.550256793
256,1663426800,19921.7,19899.8,19924,19879.4,29.61061538,589106.546726763
257,1663427700,19899.8,19925.9,19927.6,19890.2,27.30927323,543621.980570136
258,1663428600,19926,19967.7,20023.6,19919.3,91.06688675,1818549.832282326
259,1663429500,19967.7,19962.5,20000,19960.4,40.2791652,804882.772805003
260,1663430400,19962.6,20105.5,20112.1,19940,115.76146665,2320536.576626202
261,1663431300,20105.5,20036.9,20181.9,20036.2,185.08585215,3725836.845571597
262,1663432200,20036.8,20120.4,20127.9,20027.5,105.83600153,2125875.146709656
263,1663433100,20120.9,20129.6,20152.9,20100.1,103.64642869,2086014.230784219
264,1663434000,20130.9,20132.9,20179,20107.7,62.05952143,1250291.568540997
265,1663434900,20133,20079.1,20133,20069.5,44.83459381,900997.888910966
266,1663435800,20079.2,20092.3,20105.6,20051.7,52.55235908,1055600.98747148
267,1663436700,20092.3,20080.1,20094.7,20039.8,71.95190325,1443685.361083699
268,1663437600,20080.1,20063.8,20097.6,20060.7,35.8411367,719695.481798475
269,1663438500,20063.7,20068,20068.1,20023.9,72.73736555,1457703.722221478
270,1663439400,20068.1,20084.9,20100,20061.5,45.40225268,911989.604260903
271,1663440300,20084.9,20068.7,20092.3,20053.3,34.99385679,702545.830509268
272,1663441200,20068.7,20022.9,20074.7,19980.3,84.29719476,1687032.57830813
273,1663442100,20022.9,20018.2,20037,19987.8,38.70613762,774580.704132803
274,1663443000,20018.2,20001,20020.4,19995,24.83321769,496948.054075779
275,1663443900,20001,20007.8,20018.1,19998,12.50205317,250143.560767216
276,1663444800,20007.9,19996.1,20018,19984,37.71463307,754316.631253207
277,1663445700,19996.1,20014.5,20015.7,19991.8,19.8093369,396297.683858685
278,1663446600,20014.5,20083.2,20088,20011.2,102.78471745,2062500.52111596
279,1663447500,20083.2,20079.9,20087,20058.5,27.62081127,554458.220238272
280,1663448400,20079.9,20050.9,20093,20048.1,56.84967684,1141165.616761498
281,1663449300,20051,19943,20058.9,19939.3,92.32554494,1846733.02394976
282,1663450200,19942.1,20052.3,20058,19942,41.13894248,822604.783748827
283,1663451100,20052.4,20037.2,20063.9,19991.1,51.47105512,1030956.969586596
284,1663452000,20037.2,20117,20125,20024.5,114.50231979,2300466.804480273
285,1663452900,20117.9,20094.7,20117.9,20070.7,27.16779132,546027.885531403
286,1663453800,20094.8,20111.4,20120,20088.8,21.11041678,424526.363856217
287,1663454700,20111.5,20126.4,20137.1,20091.5,44.62830344,897718.089035531
288,1663455600,20126.4,20106.2,20145.5,20100,40.09174576,806741.086437749
289,1663456500,20106.1,20118.4,20135.7,20093.1,40.05254628,805487.142127877
290,1663457400,20118.4,20135,20141.1,20100,28.25119181,568430.834686724
291,1663458300,20135,20112.5,20143.5,20112.4,25.17248819,506609.001937512
292,1663459200,20112.5,20021.6,20114.1,19961.1,78.15408277,1564613.457789026
293,1663460100,20021.6,20001.2,20037.4,19958,88.0124691,1758818.769977596
294,1663461000,20001.2,20040.9,20043.3,19980,45.04321871,901164.257246952
295,1663461900,20040.9,19982.7,20041.6,19974.2,51.10520167,1022716.939411455
296,1663462800,19982.8,20018.8,20024.3,19974.8,53.62063226,1072421.098910796
297,1663463700,20018.7,20034,20048.2,20018.7,30.5063804,611076.255569199
298,1663464600,20034.1,20015.8,20055,20009.8,22.95755055,459935.755798757
299,1663465500,20015.9,19993.5,20031.6,19976.9,19.84800013,396887.251306903
300,1663466400,19993.5,20031.9,20032.7,19993.5,15.43264227,308846.370605948
301,1663467300,20031.9,20018.4,20034.8,20000.9,16.08402215,321969.42601834
302,1663468200,20018.5,20035.4,20047.2,20017.2,16.32208621,326921.465791374
303,1663469100,20035.3,20033.1,20040.5,20022.8,16.32608652,327013.12718417
304,1663470000,20033.2,19989.4,20037,19971.5,25.61174338,512298.839244588
305,1663470900,19989.5,20021.8,20029.1,19987.1,19.82157631,396530.572245604
306,1663471800,20021.8,20005.8,20024.3,19996,10.15811836,203278.336333624
307,1663472700,20005.8,19999.7,20005.9,19950.1,55.77639844,1114207.051683738
308,1663473600,19999.8,19973.3,20008.3,19953.9,23.28221952,465272.791542765
309,1663474500,19973.2,20016,20027.4,19972.1,32.84088407,656904.41844242
310,1663475400,20016,20018.2,20031.9,20013,31.94437694,639579.149725012
311,1663476300,20018.3,20013.8,20021.9,20003.6,21.79123282,436182.63013639
312,1663477200,20013.8,20018,20019.4,19998.8,14.39653226,288060.140577058
313,1663478100,20018.1,20033,20039.1,20018,21.35140854,427676.703803511
314,1663479000,20033,20047.3,20055,20028.1,31.84344232,638155.579706615
315,1663479900,20047.3,20069.3,20083,20047.2,17.65867607,354339.161884719
316,1663480800,20069.2,20082.7,20096.8,20067.4,28.63486389,574994.04652931
317,1663481700,20082.7,20043.7,20095.3,20040.5,38.19082109,766401.5166632
318,1663482600,20043.8,20046.6,20058.6,20037.3,12.10637763,242692.06185544
319,1663483500,20046.5,20038.9,20056.8,20031.2,13.21871447,264982.58070892
320,1663484400,20038.9,20066.4,20067.6,20038.8,11.92438654,239134.663549035
321,1663485300,20066.4,20072.7,20087,20059,14.7205353,295439.312995353
322,1663486200,20072.7,20062,20080.5,20040.9,24.49202962,491449.038171776
323,1663487100,20062.1,20053.4,20076.4,20035,27.20159596,545518.446255265
324,1663488000,20053.5,20077.8,20077.9,20022.9,16.85493203,338024.383601135
325,1663488900,20077.8,20063.7,20096.4,20045.5,27.75431122,557292.940794138
326,1663489800,20063.7,20063.6,20080.1,20051.8,17.82333628,357544.303075012
327,1663490700,20064.6,20054.4,20075.3,20041.1,20.53067502,411849.173230678
328,1663491600,20054.5,20071.5,20075.2,20042.4,13.82381922,277333.788464283
329,1663492500,20071.5,20017,20076,20016.9,29.41254825,589716.016428234
330,1663493400,20016.9,20001.1,20023.4,19991,37.81125356,756461.951522325
331,1663494300,20001.1,19832.6,20003,19811.3,233.53860858,4644844.900368679
332,1663495200,19832.6,19876.9,19883,19766.9,128.85688649,2553934.568500386
333,1663496100,19876.9,19987,20041,19863.3,98.54972053,1967876.174252994
334,1663497000,19986.9,19943.4,20034.3,19934.1,98.13747456,1962304.332796459
335,1663497900,19943.4,19916.8,19956.3,19886.1,57.75508138,1150655.64357729
336,1663498800,19916.8,19887.3,19950.3,19887.3,45.94061515,914718.070888121
337,1663499700,19887.3,19928.9,19928.9,19881,54.64190883,1088131.220522162
338,1663500600,19928.8,19937.7,19941.8,19908.3,32.03385662,638392.898931191
339,1663501500,19935.6,19923.1,19935.7,19912.3,19.01323132,378818.625802728
340,1663502400,19923,19880.8,19935.6,19861,45.8958202,912991.246912978
341,1663503300,19880.8,19912.4,19913,19875.2,24.75015749,492449.198849933
342,1663504200,19913.4,19975.7,19975.7,19908.7,36.56603442,729372.167864096
343,1663505100,19975.7,19987.7,20025,19969.9,57.00628613,1140090.318932487
344,1663506000,19987.6,19978,20007.1,19961.7,34.22363381,684077.014736715
345,1663506900,19978,19961.8,19999.1,19959,32.21127031,643328.498057101
346,1663507800,19961.8,19999.9,20000,19941,34.8833921,696795.711514105
347,1663508700,20000,19964.6,20012.8,19961.3,31.432934,628409.840671704
348,1663509600,19964.7,19919.1,19964.7,19901.6,37.09291282,739209.946409093
349,1663510500,19919.1,19910.5,19938.7,19848.8,62.70192419,1247499.177570023
350,1663511400,19905.1,19840.2,19912.6,19800,72.66985919,1443012.811062166
351,1663512300,19840.3,19811.8,19842.9,19728,154.41730852,3054905.472537595
352,1663513200,19811.8,19827.5,19846.5,19774.3,75.53175482,1496843.412008277
353,1663514100,19827.5,19861.8,19924,19823.3,188.31534811,3741165.97636055
354,1663515000,19861.8,19848.1,19937.1,19833.7,154.22445669,3064710.268378831
355,1663515900,19848.1,19814.9,19848.1,19790.4,73.75298786,1461278.953672402
356,1663516800,19814.9,19719.7,19880,19652.4,308.50307558,6086692.57185227
357,1663517700,19719.7,19726.7,19776,19682.4,185.80140731,3665180.648828884
358,1663518600,19726.7,19714.9,19761.4,19664.1,157.30999308,3101521.469676596
359,1663519500,19714.9,19751.9,19755,19691.2,73.61381569,1452105.743266694
360,1663520400,19748.5,19736.4,19765.8,19666.6,91.47254911,1802641.050064488
361,1663521300,19736.4,19698.9,19745.6,19690.8,66.31935319,1307694.542753851
362,1663522200,19698.8,19739.7,19744,19634.3,115.31530495,2268664.196518558
363,1663523100,19739.7,19634.5,19739.8,19612.3,144.79284883,2846135.76938609
364,1663524000,19634.5,19638.9,19719.5,19631.1,53.36277067,1049863.643818759
365,1663524900,19638.8,19677.6,19684,19562.9,150.95731538,2960909.498409445
366,1663525800,19677.6,19620.2,19707.4,19610.8,77.86286874,1531955.56803571
367,1663526700,19620.2,19638.2,19690.3,19620.2,59.48441088,1169467.417786103
368,1663527600,19638.3,19675.4,19675.4,19600.2,73.44549972,1441886.589031238
369,1663528500,19671.6,19718,19728,19662.8,81.83423452,1611991.192686905
370,1663529400,19718,19708.2,19732.7,19691.3,39.27905114,774242.665031165
371,1663530300,19708.2,19724.5,19743.7,19698.1,34.85566507,687434.98294437
372,1663531200,19724.6,19717.9,19734,19703.5,35.68731394,703623.238364358
373,1663532100,19717.8,19736.3,19743.7,19707.6,40.71204376,803205.154166622
374,1663533000,19736.3,19733,19747.5,19722.7,75.97395264,1499563.615034449
375,1663533900,19733,19724,19743,19670.9,45.24947426,891849.665887639
376,1663534800,19723.9,19478.8,19723.9,19410,461.24998366,9007656.04237465
377,1663535700,19478.9,19462.1,19572.8,19417.9,195.70258054,3816195.247462382
378,1663536600,19462.1,19473.1,19494.5,19422.7,91.18344415,1774294.609853755
379,1663537500,19473,19461.1,19532.1,19420.4,67.284377,1310591.925300429
380,1663538400,19461.2,19408.8,19477.9,19329.6,213.85142368,4146440.30459823
381,1663539300,19408.9,19377.7,19436,19363.3,67.68070388,1312954.791853761
382,1663540200,19377.7,19413.1,19429,19352.1,62.45175235,1211291.812155251
383,1663541100,19415.3,19448.8,19450.9,19395,49.75331231,966217.977192119
384,1663542000,19448.7,19488.7,19528,19417.6,115.46788298,2249638.967852679
385,1663542900,19488.7,19465.1,19515,19448.6,75.27283827,1465661.67212753
386,1663543800,19463.1,19406.1,19466,19406.1,63.37376323,1230832.930784301
387,1663544700,19406.2,19415.9,19432.8,19380,64.36259017,1248767.858789539
388,1663545600,19416,19414.2,19457,19391,56.97722596,1106615.095697039
389,1663546500,19414.2,19474.2,19475.8,19400,55.53140151,1079419.087894781
390,1663547400,19474.3,19490,19498,19458.7,50.65662303,986910.834251147
391,1663548300,19490,19455.4,19515,19434.5,96.1902492,1873314.210922917
392,1663549200,19456.3,19491.5,19498,19447.4,31.11261928,605760.768178052
393,1663550100,19489.8,19445.9,19498.2,19445.9,37.4188135,728272.077745361
394,1663551000,19445.9,19446.8,19453.9,19396,46.06508372,894429.947783219
395,1663551900,19446.8,19446,19469.8,19439.6,25.64068479,498765.059896679
396,1663552800,19447,19417.5,19478.5,19394.1,32.60387649,633790.217269481
397,1663553700,19417.4,18797.2,19423.6,18766,882.88937972,16762705.860251527
398,1663554600,18799.3,18768,18850,18723.3,248.28865868,4664183.016739087
399,1663555500,18767.9,18766.6,18792.6,18672.1,180.98240879,3392397.048506535
400,1663556400,18766.6,18787.6,18787.6,18711,83.87130193,1572701.970350405
401,1663557300,18787.7,18779.9,18834.7,18758.9,109.87852299,2065818.012059936
402,1663558200,18779.9,18716.7,18779.9,18705.9,73.22301164,1372881.310867508
403,1663559100,18718.4,18779.6,18819.9,18718.4,90.48420042,1698878.688045069
404,1663560000,18776.8,18790.7,18811.5,18767.5,74.25095896,1395457.930354406
405,1663560900,18790.9,18804.4,18875.2,18781,79.33509228,1493788.822028315
406,1663561800,18804.4,18800,18821.1,18782.7,45.68259781,858895.837713658
407,1663562700,18800.1,18816.6,18832.7,18790,43.01586135,809305.607232553
408,1663563600,18816.7,18812.4,18827.5,18790.4,34.47476089,648446.416193163
409,1663564500,18812.4,18787.1,18833.1,18762,78.95983494,1484414.800014471
410,1663565400,18787.1,18781.7,18798.5,18720.2,95.42335346,1790217.039247844
411,1663566300,18781.6,18466,18787.7,18329.6,478.38945012,8867052.014636049
412,1663567200,18466.9,18412.9,18571,18408.1,271.38926373,5019190.028833998
413,1663568100,18417.2,18429.1,18494.8,18403.1,121.75284807,2246538.493341595
414,1663569000,18429.4,18308.6,18486.4,18255.5,268.92933774,4944315.888935744
415,1663569900,18300,18475.8,18505.9,18287.6,206.44514057,3803683.250236395
416,1663570800,18475.7,18415.3,18506.6,18392.5,142.71033812,2632037.776239324
417,1663571700,18415.3,18425.4,18483.9,18392.7,130.32668941,2403656.84052233
418,1663572600,18425.3,18470.3,18485.1,18406.4,125.63122019,2316891.026237427
419,1663573500,18470.2,18468.3,18495.3,18458.4,53.92364376,996264.286159711
420,1663574400,18468.3,18486.8,18494.8,18429.6,74.44432304,1374815.912615083
421,1663575300,18486.9,18476.1,18536,18454.9,85.35620106,1577971.051086409
422,1663576200,18476.2,18477,18489.2,18460.2,48.98021919,904994.660413355
423,1663577100,18476.9,18415.4,18477,18409,69.74996087,1285727.729640321
424,1663578000,18415.4,18409.2,18435.9,18395.4,51.61621819,950512.39669424
425,1663578900,18409.3,18411.9,18438.4,18371.4,69.17683332,1273429.197540066
426,1663579800,18411.5,18419.7,18437.7,18394.3,69.38352024,1277794.519207706
427,1663580700,18419.7,18458.7,18472.3,18419.7,57.33628597,1057828.074774505
428,1663581600,18460.6,18465,18473.5,18440.1,37.50665024,692441.367476084
429,1663582500,18466.4,18556.3,18582.1,18456.6,108.46421101,2007611.388590256
430,1663583400,18556.3,18697,18697,18519,162.75512539,3031820.218753277
431,1663584300,18696.9,18777.3,18784,18668.6,162.87238354,3050548.751435601
432,1663585200,18777.2,18711.8,18797.4,18701.7,99.46747857,1865422.320706962
433,1663586100,18715,18626.6,18726.4,18618.1,77.56297621,1448325.588130056
434,1663587000,18623,18658.9,18689,18620,68.05851282,1269656.241342294
435,1663587900,18658.9,18682.7,18725,18654.6,58.53742729,1094120.425589368
436,1663588800,18682.7,18757.8,18760,18676.2,76.62356549,1434274.472907855
437,1663589700,18757.9,18686.1,18759.9,18682.9,80.67552414,1509647.282985788
438,1663590600,18689.3,18779.8,18784.8,18683,70.89049967,1327954.232720662
439,1663591500,18779.8,18818,18864,18760.8,115.22006968,2168095.015821217
440,1663592400,18818,18776.7,18848.1,18750.4,88.37153552,1661180.406802312
441,1663593300,18776.8,18752.5,18788,18740,35.59121329,667741.621131016
442,1663594200,18752.5,19039.6,19088.9,18750.6,262.84734615,4974877.184438231
443,1663595100,19041.5,19107.7,19180.7,19040.4,222.20384715,4247374.587756227
444,1663596000,19107.7,19125.5,19186.6,19018.2,144.6094801,2762474.385038888
445,1663596900,19130.6,19264.5,19300,19094.4,225.26437345,4327030.425902192
446,1663597800,19269.4,19382.4,19420,19207,290.44980157,5613276.728717303
447,1663598700,19382.4,19303.1,19430.9,19280,172.22669979,3328703.191927041
448,1663599600,19304.9,19292,19342.9,19271.1,81.11944451,1565861.571185519
449,1663600500,19290,19170.8,19337.9,19100,206.4892979,3965973.234823689
450,1663601400,19170.8,19098.6,19204.9,19064.4,98.90643785,1891377.546083436
451,1663602300,19098.6,19080.1,19176.6,19055.1,86.180277,1647217.871930396
452,1663603200,19080.1,19159.3,19190.8,19066.4,103.06659888,1971800.701887903
453,1663604100,19159.3,19116.1,19196,19111,80.07001916,1533913.903432437
454,1663605000,19116.2,19200.7,19223.9,19112.3,118.39956046,2271502.384166762
455,1663605900,19202.2,19206.4,19230.4,19182.2,102.64224376,1972106.501253425
456,1663606800,19206.5,19161.4,19219.9,19147.3,45.06071931,864167.276040314
457,1663607700,19159.5,19081.6,19159.5,19075,87.76202933,1676314.603210484
458,1663608600,19081.7,18962.3,19093.1,18929,204.97366747,3893129.177255818
459,1663609500,18962.3,18962.4,18999.6,18952.5,71.96268996,1365553.883273751
460,1663610400,18962.4,18927.2,18995.8,18923.4,53.27028743,1009937.573650992
461,1663611300,18927.2,18905.6,18988.9,18876.8,102.64939923,1943355.203658046
462,1663612200,18906.6,19034.7,19065,18906.6,139.98511648,2661597.193070795
463,1663613100,19034.7,19157.2,19167.7,19032.2,78.44362324,1498606.221649746
464,1663614000,19157.5,19366.5,19392,19154.5,207.38799067,4001816.036621751
465,1663614900,19367.7,19292.9,19375,19277.2,121.7563484,2352488.86777659
466,1663615800,19292.2,19509.1,19549,19290.9,252.63375786,4916618.131915188
467,1663616700,19509,19511.9,19520.9,19410.8,126.93581453,2473104.477199344
468,1663617600,19514.7,19434.3,19590,19428,156.20618287,3045405.475544915
469,1663618500,19434.3,19497.9,19497.9,19416,72.77289221,1415726.262588242
470,1663619400,19498,19533.7,19571.3,19455.3,94.82245669,1850853.896556031
471,1663620300,19531.8,19519.9,19645.1,19510,118.02102752,2309549.999162384
472,1663621200,19519.9,19533.1,19548.3,19487.9,74.37894463,1451385.329608463
473,1663622100,19533.1,19529.5,19688,19486.4,136.79638527,2679966.781669672
474,1663623000,19529.4,19541.1,19608.7,19486.9,73.88717901,1445424.758888164
475,1663623900,19541.2,19516.8,19587.2,19497.1,26.53858339,518425.977582924
476,1663624800,19517,19529.3,19549.8,19488.6,44.75914532,873537.689919103
477,1663625700,19530.2,19473.2,19554.3,19462.1,57.31872642,1118836.996416403
